,OnlyDate,Geographic Zone,Product,Quantity Ordered,Year,Month,Day,DayOfWeek,Lag1,Lag7
307,2019-01-23,Seattle (WA),AAA Batteries (4-pack),2,2019,1,23,2,1.0,2.0
306,2019-01-23,San Francisco (CA),ThinkPad Laptop,2,2019,1,23,2,1.0,1.0
305,2019-01-23,San Francisco (CA),AAA Batteries (4-pack),6,2019,1,23,2,15.0,11.0
304,2019-01-23,Portland (OR),ThinkPad Laptop,1,2019,1,23,2,1.0,1.0
303,2019-01-23,Portland (OR),AAA Batteries (4-pack),1,2019,1,23,2,1.0,1.0
301,2019-01-23,New York City (NY),AAA Batteries (4-pack),3,2019,1,23,2,5.0,10.0
299,2019-01-23,Los Angeles (CA),AAA Batteries (4-pack),23,2019,1,23,2,14.0,8.0
298,2019-01-23,Dallas (TX),AAA Batteries (4-pack),2,2019,1,23,2,5.0,7.0
297,2019-01-23,Boston (MA),AAA Batteries (4-pack),5,2019,1,23,2,9.0,7.0
296,2019-01-23,Austin (TX),AAA Batteries (4-pack),2,2019,1,23,2,4.0,3.0
295,2019-01-23,Atlanta (GA),AAA Batteries (4-pack),5,2019,1,23,2,7.0,5.0
300,2019-01-23,Los Angeles (CA),ThinkPad Laptop,1,2019,1,23,2,1.0,1.0
320,2019-01-24,Seattle (WA),AAA Batteries (4-pack),7,2019,1,24,3,2.0,3.0
319,2019-01-24,San Francisco (CA),ThinkPad Laptop,1,2019,1,24,3,2.0,1.0
318,2019-01-24,San Francisco (CA),AAA Batteries (4-pack),9,2019,1,24,3,6.0,13.0
317,2019-01-24,Portland (OR),AAA Batteries (4-pack),5,2019,1,24,3,1.0,1.0
316,2019-01-24,Portland (ME),AAA Batteries (4-pack),1,2019,1,24,3,1.0,
315,2019-01-24,New York City (NY),AAA Batteries (4-pack),19,2019,1,24,3,3.0,5.0
321,2019-01-24,Seattle (WA),ThinkPad Laptop,1,2019,1,24,3,1.0,2.0
313,2019-01-24,Los Angeles (CA),AAA Batteries (4-pack),6,2019,1,24,3,23.0,9.0
312,2019-01-24,Dallas (TX),AAA Batteries (4-pack),4,2019,1,24,3,2.0,3.0
311,2019-01-24,Boston (MA),ThinkPad Laptop,1,2019,1,24,3,1.0,1.0
310,2019-01-24,Boston (MA),AAA Batteries (4-pack),4,2019,1,24,3,5.0,9.0
309,2019-01-24,Austin (TX),AAA Batteries (4-pack),1,2019,1,24,3,2.0,2.0
308,2019-01-24,Atlanta (GA),AAA Batteries (4-pack),6,2019,1,24,3,5.0,4.0
314,2019-01-24,Los Angeles (CA),ThinkPad Laptop,1,2019,1,24,3,1.0,1.0
335,2019-01-25,Seattle (WA),ThinkPad Laptop,2,2019,1,25,4,1.0,1.0
334,2019-01-25,Seattle (WA),AAA Batteries (4-pack),6,2019,1,25,4,7.0,1.0
333,2019-01-25,San Francisco (CA),ThinkPad Laptop,5,2019,1,25,4,1.0,1.0
332,2019-01-25,San Francisco (CA),AAA Batteries (4-pack),4,2019,1,25,4,9.0,12.0
331,2019-01-25,Portland (OR),AAA Batteries (4-pack),4,2019,1,25,4,5.0,2.0
330,2019-01-25,Portland (ME),AAA Batteries (4-pack),2,2019,1,25,4,1.0,1.0
329,2019-01-25,New York City (NY),ThinkPad Laptop,1,2019,1,25,4,2.0,2.0
328,2019-01-25,New York City (NY),AAA Batteries (4-pack),14,2019,1,25,4,19.0,1.0
326,2019-01-25,Dallas (TX),AAA Batteries (4-pack),3,2019,1,25,4,4.0,4.0
325,2019-01-25,Boston (MA),ThinkPad Laptop,2,2019,1,25,4,1.0,1.0
324,2019-01-25,Boston (MA),AAA Batteries (4-pack),1,2019,1,25,4,4.0,1.0
323,2019-01-25,Austin (TX),AAA Batteries (4-pack),1,2019,1,25,4,1.0,2.0
322,2019-01-25,Atlanta (GA),AAA Batteries (4-pack),3,2019,1,25,4,6.0,3.0
327,2019-01-25,Los Angeles (CA),AAA Batteries (4-pack),5,2019,1,25,4,6.0,8.0
344,2019-01-26,New York City (NY),ThinkPad Laptop,2,2019,1,26,5,1.0,1.0
349,2019-01-26,Seattle (WA),AAA Batteries (4-pack),7,2019,1,26,5,6.0,7.0
348,2019-01-26,San Francisco (CA),ThinkPad Laptop,1,2019,1,26,5,5.0,1.0
347,2019-01-26,San Francisco (CA),AAA Batteries (4-pack),15,2019,1,26,5,4.0,17.0
345,2019-01-26,Portland (ME),AAA Batteries (4-pack),1,2019,1,26,5,2.0,2.0
343,2019-01-26,New York City (NY),AAA Batteries (4-pack),11,2019,1,26,5,14.0,4.0
346,2019-01-26,Portland (OR),AAA Batteries (4-pack),2,2019,1,26,5,4.0,6.0
341,2019-01-26,Los Angeles (CA),AAA Batteries (4-pack),11,2019,1,26,5,5.0,4.0
340,2019-01-26,Dallas (TX),AAA Batteries (4-pack),10,2019,1,26,5,3.0,2.0
339,2019-01-26,Boston (MA),ThinkPad Laptop,1,2019,1,26,5,2.0,1.0
342,2019-01-26,Los Angeles (CA),ThinkPad Laptop,3,2019,1,26,5,1.0,1.0
338,2019-01-26,Boston (MA),AAA Batteries (4-pack),1,2019,1,26,5,1.0,7.0
337,2019-01-26,Atlanta (GA),ThinkPad Laptop,1,2019,1,26,5,3.0,1.0
336,2019-01-26,Atlanta (GA),AAA Batteries (4-pack),2,2019,1,26,5,3.0,5.0
364,2019-01-27,Seattle (WA),ThinkPad Laptop,2,2019,1,27,6,2.0,1.0
363,2019-01-27,Seattle (WA),AAA Batteries (4-pack),4,2019,1,27,6,7.0,9.0
361,2019-01-27,San Francisco (CA),AAA Batteries (4-pack),10,2019,1,27,6,15.0,17.0
360,2019-01-27,Portland (OR),ThinkPad Laptop,1,2019,1,27,6,1.0,1.0
359,2019-01-27,Portland (OR),AAA Batteries (4-pack),1,2019,1,27,6,2.0,1.0
358,2019-01-27,New York City (NY),AAA Batteries (4-pack),15,2019,1,27,6,11.0,11.0
357,2019-01-27,Los Angeles (CA),ThinkPad Laptop,1,2019,1,27,6,3.0,2.0
362,2019-01-27,San Francisco (CA),ThinkPad Laptop,1,2019,1,27,6,1.0,1.0
355,2019-01-27,Dallas (TX),ThinkPad Laptop,3,2019,1,27,6,1.0,1.0
354,2019-01-27,Dallas (TX),AAA Batteries (4-pack),1,2019,1,27,6,10.0,7.0
353,2019-01-27,Boston (MA),ThinkPad Laptop,1,2019,1,27,6,1.0,1.0
352,2019-01-27,Boston (MA),AAA Batteries (4-pack),3,2019,1,27,6,1.0,2.0
351,2019-01-27,Austin (TX),AAA Batteries (4-pack),5,2019,1,27,6,1.0,5.0
350,2019-01-27,Atlanta (GA),AAA Batteries (4-pack),1,2019,1,27,6,2.0,5.0
356,2019-01-27,Los Angeles (CA),AAA Batteries (4-pack),4,2019,1,27,6,11.0,7.0
377,2019-01-28,Seattle (WA),ThinkPad Laptop,1,2019,1,28,0,2.0,1.0
376,2019-01-28,San Francisco (CA),ThinkPad Laptop,3,2019,1,28,0,1.0,2.0
375,2019-01-28,San Francisco (CA),AAA Batteries (4-pack),11,2019,1,28,0,10.0,9.0
374,2019-01-28,Portland (OR),AAA Batteries (4-pack),5,2019,1,28,0,1.0,4.0
373,2019-01-28,New York City (NY),ThinkPad Laptop,2,2019,1,28,0,2.0,1.0
372,2019-01-28,New York City (NY),AAA Batteries (4-pack),14,2019,1,28,0,15.0,6.0
369,2019-01-28,Dallas (TX),AAA Batteries (4-pack),3,2019,1,28,0,1.0,5.0
370,2019-01-28,Dallas (TX),ThinkPad Laptop,1,2019,1,28,0,3.0,1.0
368,2019-01-28,Boston (MA),ThinkPad Laptop,1,2019,1,28,0,1.0,1.0
367,2019-01-28,Boston (MA),AAA Batteries (4-pack),2,2019,1,28,0,3.0,8.0
366,2019-01-28,Austin (TX),AAA Batteries (4-pack),1,2019,1,28,0,5.0,1.0
365,2019-01-28,Atlanta (GA),AAA Batteries (4-pack),3,2019,1,28,0,1.0,3.0
371,2019-01-28,Los Angeles (CA),AAA Batteries (4-pack),13,2019,1,28,0,4.0,8.0
385,2019-01-29,San Francisco (CA),AAA Batteries (4-pack),21,2019,1,29,1,11.0,15.0
387,2019-01-29,Seattle (WA),AAA Batteries (4-pack),2,2019,1,29,1,4.0,4.0
386,2019-01-29,San Francisco (CA),ThinkPad Laptop,1,2019,1,29,1,3.0,1.0
384,2019-01-29,Portland (OR),AAA Batteries (4-pack),7,2019,1,29,1,5.0,1.0
383,2019-01-29,Portland (ME),AAA Batteries (4-pack),2,2019,1,29,1,1.0,1.0
381,2019-01-29,Los Angeles (CA),AAA Batteries (4-pack),11,2019,1,29,1,13.0,14.0
380,2019-01-29,Dallas (TX),AAA Batteries (4-pack),5,2019,1,29,1,3.0,5.0
379,2019-01-29,Boston (MA),AAA Batteries (4-pack),10,2019,1,29,1,2.0,9.0
378,2019-01-29,Atlanta (GA),AAA Batteries (4-pack),3,2019,1,29,1,3.0,7.0
382,2019-01-29,New York City (NY),AAA Batteries (4-pack),7,2019,1,29,1,14.0,5.0
400,2019-01-30,San Francisco (CA),ThinkPad Laptop,2,2019,1,30,2,1.0,2.0
401,2019-01-30,Seattle (WA),AAA Batteries (4-pack),3,2019,1,30,2,2.0,1.0
399,2019-01-30,San Francisco (CA),AAA Batteries (4-pack),6,2019,1,30,2,21.0,6.0
398,2019-01-30,Portland (OR),AAA Batteries (4-pack),1,2019,1,30,2,7.0,1.0
397,2019-01-30,Portland (ME),AAA Batteries (4-pack),3,2019,1,30,2,2.0,1.0
396,2019-01-30,New York City (NY),AAA Batteries (4-pack),7,2019,1,30,2,7.0,3.0
395,2019-01-30,Los Angeles (CA),ThinkPad Laptop,4,2019,1,30,2,1.0,2.0
393,2019-01-30,Dallas (TX),ThinkPad Laptop,1,2019,1,30,2,1.0,2.0
392,2019-01-30,Dallas (TX),AAA Batteries (4-pack),6,2019,1,30,2,5.0,2.0
391,2019-01-30,Boston (MA),ThinkPad Laptop,2,2019,1,30,2,1.0,1.0
390,2019-01-30,Boston (MA),AAA Batteries (4-pack),6,2019,1,30,2,10.0,5.0
389,2019-01-30,Austin (TX),AAA Batteries (4-pack),2,2019,1,30,2,1.0,4.0
388,2019-01-30,Atlanta (GA),AAA Batteries (4-pack),5,2019,1,30,2,3.0,5.0
394,2019-01-30,Los Angeles (CA),AAA Batteries (4-pack),8,2019,1,30,2,11.0,23.0
411,2019-01-31,Portland (ME),AAA Batteries (4-pack),2,2019,1,31,3,3.0,2.0
416,2019-01-31,Seattle (WA),AAA Batteries (4-pack),2,2019,1,31,3,3.0,2.0
415,2019-01-31,San Francisco (CA),ThinkPad Laptop,3,2019,1,31,3,2.0,1.0
414,2019-01-31,San Francisco (CA),AAA Batteries (4-pack),6,2019,1,31,3,6.0,9.0
413,2019-01-31,Portland (OR),ThinkPad Laptop,1,2019,1,31,3,1.0,2.0
412,2019-01-31,Portland (OR),AAA Batteries (4-pack),1,2019,1,31,3,1.0,5.0
410,2019-01-31,New York City (NY),ThinkPad Laptop,3,2019,1,31,3,2.0,2.0
403,2019-01-31,Austin (TX),AAA Batteries (4-pack),5,2019,1,31,3,2.0,4.0
408,2019-01-31,Los Angeles (CA),ThinkPad Laptop,1,2019,1,31,3,4.0,1.0
407,2019-01-31,Los Angeles (CA),AAA Batteries (4-pack),1,2019,1,31,3,8.0,6.0
406,2019-01-31,Dallas (TX),AAA Batteries (4-pack),5,2019,1,31,3,6.0,4.0
405,2019-01-31,Boston (MA),AAA Batteries (4-pack),4,2019,1,31,3,6.0,4.0
404,2019-01-31,Austin (TX),ThinkPad Laptop,2,2019,1,31,3,1.0,
402,2019-01-31,Atlanta (GA),AAA Batteries (4-pack),3,2019,1,31,3,5.0,6.0
409,2019-01-31,New York City (NY),AAA Batteries (4-pack),9,2019,1,31,3,7.0,19.0
428,2019-02-01,Portland (OR),AAA Batteries (4-pack),11,2019,2,1,4,1.0,4.0
429,2019-02-01,San Francisco (CA),AAA Batteries (4-pack),8,2019,2,1,4,6.0,4.0
427,2019-02-01,Portland (ME),AAA Batteries (4-pack),1,2019,2,1,4,2.0,1.0
431,2019-02-01,Seattle (WA),AAA Batteries (4-pack),4,2019,2,1,4,2.0,7.0
432,2019-02-01,Seattle (WA),ThinkPad Laptop,1,2019,2,1,4,1.0,1.0
430,2019-02-01,San Francisco (CA),ThinkPad Laptop,2,2019,2,1,4,3.0,5.0
425,2019-02-01,New York City (NY),AAA Batteries (4-pack),3,2019,2,1,4,9.0,14.0
426,2019-02-01,New York City (NY),ThinkPad Laptop,2,2019,2,1,4,3.0,1.0
423,2019-02-01,Los Angeles (CA),AAA Batteries (4-pack),9,2019,2,1,4,1.0,5.0
417,2019-02-01,Atlanta (GA),AAA Batteries (4-pack),8,2019,2,1,4,3.0,3.0
418,2019-02-01,Austin (TX),AAA Batteries (4-pack),8,2019,2,1,4,5.0,2.0
419,2019-02-01,Boston (MA),AAA Batteries (4-pack),6,2019,2,1,4,4.0,1.0
424,2019-02-01,Los Angeles (CA),ThinkPad Laptop,2,2019,2,1,4,1.0,1.0
421,2019-02-01,Dallas (TX),AAA Batteries (4-pack),9,2019,2,1,4,5.0,3.0
422,2019-02-01,Dallas (TX),ThinkPad Laptop,1,2019,2,1,4,1.0,1.0
420,2019-02-01,Boston (MA),ThinkPad Laptop,2,2019,2,1,4,2.0,1.0
445,2019-02-02,San Francisco (CA),ThinkPad Laptop,1,2019,2,2,5,2.0,1.0
444,2019-02-02,San Francisco (CA),AAA Batteries (4-pack),10,2019,2,2,5,8.0,15.0
443,2019-02-02,Portland (OR),AAA Batteries (4-pack),9,2019,2,2,5,11.0,2.0
442,2019-02-02,Portland (ME),AAA Batteries (4-pack),3,2019,2,2,5,1.0,1.0
441,2019-02-02,New York City (NY),ThinkPad Laptop,2,2019,2,2,5,2.0,1.0
440,2019-02-02,New York City (NY),AAA Batteries (4-pack),12,2019,2,2,5,3.0,11.0
446,2019-02-02,Seattle (WA),AAA Batteries (4-pack),14,2019,2,2,5,4.0,6.0
438,2019-02-02,Dallas (TX),AAA Batteries (4-pack),7,2019,2,2,5,9.0,10.0
437,2019-02-02,Boston (MA),AAA Batteries (4-pack),1,2019,2,2,5,6.0,1.0
436,2019-02-02,Austin (TX),ThinkPad Laptop,2,2019,2,2,5,2.0,
435,2019-02-02,Austin (TX),AAA Batteries (4-pack),6,2019,2,2,5,8.0,1.0
434,2019-02-02,Atlanta (GA),ThinkPad Laptop,1,2019,2,2,5,1.0,1.0
433,2019-02-02,Atlanta (GA),AAA Batteries (4-pack),1,2019,2,2,5,8.0,2.0
439,2019-02-02,Los Angeles (CA),AAA Batteries (4-pack),19,2019,2,2,5,9.0,11.0
461,2019-02-03,Seattle (WA),AAA Batteries (4-pack),8,2019,2,3,6,14.0,7.0
460,2019-02-03,San Francisco (CA),ThinkPad Laptop,2,2019,2,3,6,1.0,1.0
459,2019-02-03,San Francisco (CA),AAA Batteries (4-pack),14,2019,2,3,6,10.0,10.0
458,2019-02-03,Portland (OR),ThinkPad Laptop,2,2019,2,3,6,1.0,1.0
457,2019-02-03,Portland (OR),AAA Batteries (4-pack),4,2019,2,3,6,9.0,1.0
456,2019-02-03,New York City (NY),ThinkPad Laptop,3,2019,2,3,6,2.0,2.0
455,2019-02-03,New York City (NY),AAA Batteries (4-pack),4,2019,2,3,6,12.0,15.0
453,2019-02-03,Los Angeles (CA),AAA Batteries (4-pack),12,2019,2,3,6,19.0,4.0
452,2019-02-03,Dallas (TX),AAA Batteries (4-pack),3,2019,2,3,6,7.0,1.0
451,2019-02-03,Boston (MA),ThinkPad Laptop,1,2019,2,3,6,2.0,1.0
450,2019-02-03,Boston (MA),AAA Batteries (4-pack),6,2019,2,3,6,1.0,3.0
449,2019-02-03,Austin (TX),AAA Batteries (4-pack),2,2019,2,3,6,6.0,1.0
447,2019-02-03,Atlanta (GA),AAA Batteries (4-pack),4,2019,2,3,6,1.0,1.0
454,2019-02-03,Los Angeles (CA),ThinkPad Laptop,3,2019,2,3,6,2.0,1.0
448,2019-02-03,Atlanta (GA),ThinkPad Laptop,1,2019,2,3,6,1.0,2.0
474,2019-02-04,Seattle (WA),ThinkPad Laptop,2,2019,2,4,0,1.0,1.0
469,2019-02-04,New York City (NY),AAA Batteries (4-pack),5,2019,2,4,0,4.0,14.0
473,2019-02-04,Seattle (WA),AAA Batteries (4-pack),15,2019,2,4,0,8.0,4.0
472,2019-02-04,San Francisco (CA),ThinkPad Laptop,2,2019,2,4,0,2.0,3.0
471,2019-02-04,San Francisco (CA),AAA Batteries (4-pack),17,2019,2,4,0,14.0,11.0
470,2019-02-04,Portland (OR),AAA Batteries (4-pack),3,2019,2,4,0,4.0,5.0
467,2019-02-04,Los Angeles (CA),AAA Batteries (4-pack),18,2019,2,4,0,12.0,13.0
466,2019-02-04,Dallas (TX),AAA Batteries (4-pack),6,2019,2,4,0,3.0,3.0
465,2019-02-04,Boston (MA),ThinkPad Laptop,1,2019,2,4,0,1.0,2.0
464,2019-02-04,Boston (MA),AAA Batteries (4-pack),2,2019,2,4,0,6.0,2.0
463,2019-02-04,Atlanta (GA),ThinkPad Laptop,3,2019,2,4,0,1.0,1.0
462,2019-02-04,Atlanta (GA),AAA Batteries (4-pack),7,2019,2,4,0,4.0,3.0
468,2019-02-04,Los Angeles (CA),ThinkPad Laptop,2,2019,2,4,0,3.0,1.0
488,2019-02-05,San Francisco (CA),ThinkPad Laptop,1,2019,2,5,1,2.0,1.0
487,2019-02-05,San Francisco (CA),AAA Batteries (4-pack),11,2019,2,5,1,17.0,21.0
486,2019-02-05,Portland (OR),AAA Batteries (4-pack),4,2019,2,5,1,3.0,7.0
485,2019-02-05,Portland (ME),AAA Batteries (4-pack),2,2019,2,5,1,3.0,2.0
484,2019-02-05,New York City (NY),ThinkPad Laptop,2,2019,2,5,1,3.0,1.0
483,2019-02-05,New York City (NY),AAA Batteries (4-pack),6,2019,2,5,1,5.0,7.0
482,2019-02-05,Los Angeles (CA),ThinkPad Laptop,1,2019,2,5,1,2.0,3.0
480,2019-02-05,Dallas (TX),AAA Batteries (4-pack),4,2019,2,5,1,6.0,5.0
479,2019-02-05,Boston (MA),AAA Batteries (4-pack),2,2019,2,5,1,2.0,10.0
478,2019-02-05,Austin (TX),ThinkPad Laptop,1,2019,2,5,1,2.0,1.0
477,2019-02-05,Austin (TX),AAA Batteries (4-pack),5,2019,2,5,1,2.0,5.0
476,2019-02-05,Atlanta (GA),ThinkPad Laptop,1,2019,2,5,1,3.0,2.0
475,2019-02-05,Atlanta (GA),AAA Batteries (4-pack),3,2019,2,5,1,7.0,3.0
481,2019-02-05,Los Angeles (CA),AAA Batteries (4-pack),11,2019,2,5,1,18.0,11.0
498,2019-02-06,New York City (NY),ThinkPad Laptop,1,2019,2,6,2,2.0,2.0
503,2019-02-06,Seattle (WA),ThinkPad Laptop,2,2019,2,6,2,2.0,1.0
502,2019-02-06,Seattle (WA),AAA Batteries (4-pack),3,2019,2,6,2,15.0,2.0
501,2019-02-06,San Francisco (CA),ThinkPad Laptop,4,2019,2,6,2,1.0,2.0
500,2019-02-06,San Francisco (CA),AAA Batteries (4-pack),17,2019,2,6,2,11.0,6.0
499,2019-02-06,Portland (ME),ThinkPad Laptop,1,2019,2,6,2,1.0,
497,2019-02-06,New York City (NY),AAA Batteries (4-pack),5,2019,2,6,2,6.0,7.0
489,2019-02-06,Atlanta (GA),AAA Batteries (4-pack),6,2019,2,6,2,3.0,5.0
495,2019-02-06,Dallas (TX),ThinkPad Laptop,5,2019,2,6,2,1.0,1.0
494,2019-02-06,Dallas (TX),AAA Batteries (4-pack),6,2019,2,6,2,4.0,6.0
493,2019-02-06,Boston (MA),ThinkPad Laptop,2,2019,2,6,2,1.0,1.0
492,2019-02-06,Boston (MA),AAA Batteries (4-pack),7,2019,2,6,2,2.0,6.0
491,2019-02-06,Austin (TX),AAA Batteries (4-pack),5,2019,2,6,2,5.0,1.0
490,2019-02-06,Atlanta (GA),ThinkPad Laptop,1,2019,2,6,2,1.0,2.0
496,2019-02-06,Los Angeles (CA),AAA Batteries (4-pack),10,2019,2,6,2,11.0,8.0
512,2019-02-07,Los Angeles (CA),ThinkPad Laptop,3,2019,2,7,3,1.0,1.0
518,2019-02-07,Seattle (WA),ThinkPad Laptop,1,2019,2,7,3,2.0,1.0
516,2019-02-07,San Francisco (CA),ThinkPad Laptop,1,2019,2,7,3,4.0,3.0
515,2019-02-07,San Francisco (CA),AAA Batteries (4-pack),15,2019,2,7,3,17.0,6.0
514,2019-02-07,Portland (OR),AAA Batteries (4-pack),2,2019,2,7,3,4.0,1.0
513,2019-02-07,New York City (NY),AAA Batteries (4-pack),6,2019,2,7,3,5.0,9.0
511,2019-02-07,Los Angeles (CA),AAA Batteries (4-pack),15,2019,2,7,3,10.0,1.0
517,2019-02-07,Seattle (WA),AAA Batteries (4-pack),8,2019,2,7,3,3.0,3.0
509,2019-02-07,Dallas (TX),AAA Batteries (4-pack),7,2019,2,7,3,6.0,5.0
504,2019-02-07,Atlanta (GA),AAA Batteries (4-pack),1,2019,2,7,3,6.0,3.0
505,2019-02-07,Austin (TX),AAA Batteries (4-pack),2,2019,2,7,3,5.0,2.0
510,2019-02-07,Dallas (TX),ThinkPad Laptop,1,2019,2,7,3,5.0,1.0
507,2019-02-07,Boston (MA),AAA Batteries (4-pack),15,2019,2,7,3,7.0,4.0
508,2019-02-07,Boston (MA),ThinkPad Laptop,2,2019,2,7,3,2.0,1.0
506,2019-02-07,Austin (TX),ThinkPad Laptop,1,2019,2,7,3,1.0,1.0
532,2019-02-08,Seattle (WA),ThinkPad Laptop,1,2019,2,8,4,1.0,2.0
531,2019-02-08,San Francisco (CA),ThinkPad Laptop,6,2019,2,8,4,1.0,2.0
530,2019-02-08,San Francisco (CA),AAA Batteries (4-pack),19,2019,2,8,4,15.0,8.0
529,2019-02-08,Portland (OR),AAA Batteries (4-pack),4,2019,2,8,4,2.0,1.0
527,2019-02-08,New York City (NY),ThinkPad Laptop,3,2019,2,8,4,1.0,2.0
526,2019-02-08,New York City (NY),AAA Batteries (4-pack),14,2019,2,8,4,6.0,3.0
528,2019-02-08,Portland (ME),AAA Batteries (4-pack),2,2019,2,8,4,2.0,1.0
524,2019-02-08,Dallas (TX),ThinkPad Laptop,3,2019,2,8,4,1.0,1.0
523,2019-02-08,Dallas (TX),AAA Batteries (4-pack),2,2019,2,8,4,7.0,9.0
522,2019-02-08,Boston (MA),AAA Batteries (4-pack),6,2019,2,8,4,15.0,6.0
521,2019-02-08,Austin (TX),ThinkPad Laptop,1,2019,2,8,4,1.0,1.0
520,2019-02-08,Austin (TX),AAA Batteries (4-pack),12,2019,2,8,4,2.0,5.0
519,2019-02-08,Atlanta (GA),AAA Batteries (4-pack),3,2019,2,8,4,1.0,8.0
525,2019-02-08,Los Angeles (CA),AAA Batteries (4-pack),8,2019,2,8,4,15.0,9.0
542,2019-02-09,New York City (NY),AAA Batteries (4-pack),7,2019,2,9,5,14.0,12.0
548,2019-02-09,Seattle (WA),AAA Batteries (4-pack),10,2019,2,9,5,8.0,2.0
547,2019-02-09,San Francisco (CA),ThinkPad Laptop,4,2019,2,9,5,6.0,1.0
546,2019-02-09,San Francisco (CA),AAA Batteries (4-pack),7,2019,2,9,5,19.0,10.0
545,2019-02-09,Portland (OR),ThinkPad Laptop,1,2019,2,9,5,2.0,1.0
544,2019-02-09,Portland (OR),AAA Batteries (4-pack),4,2019,2,9,5,4.0,11.0
543,2019-02-09,New York City (NY),ThinkPad Laptop,1,2019,2,9,5,3.0,3.0
541,2019-02-09,Los Angeles (CA),ThinkPad Laptop,2,2019,2,9,5,3.0,4.0
535,2019-02-09,Austin (TX),AAA Batteries (4-pack),1,2019,2,9,5,12.0,8.0
539,2019-02-09,Dallas (TX),AAA Batteries (4-pack),5,2019,2,9,5,2.0,7.0
538,2019-02-09,Boston (MA),ThinkPad Laptop,1,2019,2,9,5,2.0,1.0
537,2019-02-09,Boston (MA),AAA Batteries (4-pack),2,2019,2,9,5,6.0,1.0
536,2019-02-09,Austin (TX),ThinkPad Laptop,1,2019,2,9,5,1.0,1.0
534,2019-02-09,Atlanta (GA),ThinkPad Laptop,2,2019,2,9,5,1.0,3.0
533,2019-02-09,Atlanta (GA),AAA Batteries (4-pack),2,2019,2,9,5,3.0,1.0
540,2019-02-09,Los Angeles (CA),AAA Batteries (4-pack),11,2019,2,9,5,8.0,19.0
558,2019-02-10,Portland (OR),AAA Batteries (4-pack),11,2019,2,10,6,4.0,9.0
562,2019-02-10,Seattle (WA),AAA Batteries (4-pack),11,2019,2,10,6,10.0,4.0
561,2019-02-10,San Francisco (CA),ThinkPad Laptop,3,2019,2,10,6,4.0,2.0
560,2019-02-10,San Francisco (CA),AAA Batteries (4-pack),19,2019,2,10,6,7.0,14.0
563,2019-02-10,Seattle (WA),ThinkPad Laptop,2,2019,2,10,6,1.0,2.0
556,2019-02-10,New York City (NY),AAA Batteries (4-pack),15,2019,2,10,6,7.0,4.0
559,2019-02-10,Portland (OR),ThinkPad Laptop,1,2019,2,10,6,1.0,2.0
554,2019-02-10,Los Angeles (CA),AAA Batteries (4-pack),14,2019,2,10,6,11.0,12.0
555,2019-02-10,Los Angeles (CA),ThinkPad Laptop,3,2019,2,10,6,2.0,1.0
549,2019-02-10,Atlanta (GA),AAA Batteries (4-pack),4,2019,2,10,6,2.0,4.0
550,2019-02-10,Atlanta (GA),ThinkPad Laptop,1,2019,2,10,6,2.0,1.0
557,2019-02-10,New York City (NY),ThinkPad Laptop,1,2019,2,10,6,1.0,2.0
552,2019-02-10,Boston (MA),AAA Batteries (4-pack),11,2019,2,10,6,2.0,6.0
553,2019-02-10,Dallas (TX),AAA Batteries (4-pack),2,2019,2,10,6,5.0,3.0
551,2019-02-10,Austin (TX),AAA Batteries (4-pack),6,2019,2,10,6,1.0,6.0
578,2019-02-11,San Francisco (CA),ThinkPad Laptop,2,2019,2,11,0,3.0,2.0
577,2019-02-11,San Francisco (CA),AAA Batteries (4-pack),21,2019,2,11,0,19.0,17.0
576,2019-02-11,Portland (OR),ThinkPad Laptop,1,2019,2,11,0,1.0,1.0
575,2019-02-11,Portland (OR),AAA Batteries (4-pack),5,2019,2,11,0,11.0,4.0
574,2019-02-11,Portland (ME),ThinkPad Laptop,1,2019,2,11,0,1.0,
573,2019-02-11,Portland (ME),AAA Batteries (4-pack),2,2019,2,11,0,2.0,2.0
572,2019-02-11,New York City (NY),ThinkPad Laptop,1,2019,2,11,0,1.0,2.0
579,2019-02-11,Seattle (WA),AAA Batteries (4-pack),5,2019,2,11,0,11.0,14.0
570,2019-02-11,Los Angeles (CA),ThinkPad Laptop,2,2019,2,11,0,3.0,2.0
569,2019-02-11,Los Angeles (CA),AAA Batteries (4-pack),13,2019,2,11,0,14.0,18.0
568,2019-02-11,Dallas (TX),AAA Batteries (4-pack),1,2019,2,11,0,2.0,6.0
567,2019-02-11,Boston (MA),AAA Batteries (4-pack),5,2019,2,11,0,11.0,2.0
566,2019-02-11,Austin (TX),AAA Batteries (4-pack),1,2019,2,11,0,6.0,2.0
565,2019-02-11,Atlanta (GA),ThinkPad Laptop,2,2019,2,11,0,1.0,1.0
564,2019-02-11,Atlanta (GA),AAA Batteries (4-pack),4,2019,2,11,0,4.0,7.0
571,2019-02-11,New York City (NY),AAA Batteries (4-pack),16,2019,2,11,0,15.0,5.0
594,2019-02-12,Seattle (WA),AAA Batteries (4-pack),4,2019,2,12,1,5.0,8.0
593,2019-02-12,San Francisco (CA),ThinkPad Laptop,3,2019,2,12,1,2.0,1.0
592,2019-02-12,San Francisco (CA),AAA Batteries (4-pack),20,2019,2,12,1,21.0,11.0
591,2019-02-12,Portland (OR),ThinkPad Laptop,1,2019,2,12,1,1.0,1.0
